"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","protein_id","protein_name"
"prot-a-1444","R12_amyloidosis","R12_E4_AMYLNAS","Insulin-like growth factor 1 receptor || id:prot-a-1444","Wald ratio",1,-0.183458467186783,0.340193207893529,0.589695544689262,"prot-a-1444","Insulin-like growth factor 1 receptor"
"prot-a-1271","R12_amyloidosis","R12_E4_AMYLNAS","Growth factor receptor-bound protein 2 || id:prot-a-1271","Wald ratio",1,-0.299636878094789,0.180922659750059,0.0976894146696292,"prot-a-1271","Growth factor receptor-bound protein 2"
"prot-a-1138","R12_amyloidosis","R12_E4_AMYLNAS","Forkhead box protein L2 || id:prot-a-1138","Wald ratio",1,-0.0440400130975769,0.41829862475442,0.916150722820412,"prot-a-1138","Forkhead box protein L2"
"prot-a-1477","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-15 receptor subunit alpha || id:prot-a-1477","Inverse variance weighted",2,-0.125489247669829,0.124695187119878,0.314238574742883,"prot-a-1477","Interleukin-15 receptor subunit alpha"
"prot-a-1114","R12_amyloidosis","R12_E4_AMYLNAS","Peptidyl-prolyl cis-trans isomerase FKBP2 || id:prot-a-1114","Wald ratio",1,0.00316529194837124,0.370383527965581,0.993181373781323,"prot-a-1114","Peptidyl-prolyl cis-trans isomerase FKBP2"
"prot-a-1443","R12_amyloidosis","R12_E4_AMYLNAS","Insulin-like growth factor I || id:prot-a-1443","Inverse variance weighted",2,0.0723755651932428,0.188164887751516,0.700504852148625,"prot-a-1443","Insulin-like growth factor I"
"prot-a-1364","R12_amyloidosis","R12_E4_AMYLNAS","Heterogeneous nuclear ribonucleoproteins C1/C2 || id:prot-a-1364","Inverse variance weighted",2,0.080686801611553,0.151090198855621,0.593320308041897,"prot-a-1364","Heterogeneous nuclear ribonucleoproteins C1/C2"
"prot-a-1193","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 11 || id:prot-a-1193","Wald ratio",1,-0.180494978479197,0.425438307030129,0.671378740249043,"prot-a-1193","Growth/differentiation factor 11"
"prot-a-1155","R12_amyloidosis","R12_E4_AMYLNAS","Alpha-(1,3)-fucosyltransferase 9 || id:prot-a-1155","Inverse variance weighted",2,-0.0333931200250581,0.106514730522822,0.753895457667798,"prot-a-1155","Alpha-(1,3)-fucosyltransferase 9"
"prot-a-1248","R12_amyloidosis","R12_E4_AMYLNAS","Glypican-6 || id:prot-a-1248","Wald ratio",1,0.348746580852775,0.345082864038616,0.312199814879296,"prot-a-1248","Glypican-6"
"prot-a-1396","R12_amyloidosis","R12_E4_AMYLNAS","Bone sialoprotein 2 || id:prot-a-1396","Wald ratio",1,-0.141572559366755,0.319338258575198,0.657526313969962,"prot-a-1396","Bone sialoprotein 2"
"prot-a-1239","R12_amyloidosis","R12_E4_AMYLNAS","RAB6-interacting golgin || id:prot-a-1239","Inverse variance weighted",2,-0.0202056617964445,0.252807487638732,0.936296832856618,"prot-a-1239","RAB6-interacting golgin"
"prot-a-1160","R12_amyloidosis","R12_E4_AMYLNAS","Protein G6b || id:prot-a-1160","Wald ratio",1,0.557218664850136,0.512549727520436,0.276970326691028,"prot-a-1160","Protein G6b"
"prot-a-1211","R12_amyloidosis","R12_E4_AMYLNAS","Growth hormone receptor || id:prot-a-1211","Wald ratio",1,0.0436346055979644,0.387930661577608,0.910442490003965,"prot-a-1211","Growth hormone receptor"
"prot-a-113","R12_amyloidosis","R12_E4_AMYLNAS","Apoptotic protease-activating factor 1 || id:prot-a-113","Wald ratio",1,-0.321629967096937,0.194202227284232,0.0976894146696292,"prot-a-113","Apoptotic protease-activating factor 1"
"prot-a-1471","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-23 || id:prot-a-1471","Inverse variance weighted",2,0.0896853706981003,0.178313166157894,0.614988528652008,"prot-a-1471","Interleukin-23"
"prot-a-1283","R12_amyloidosis","R12_E4_AMYLNAS","Glutathione S-transferase A1 || id:prot-a-1283","Inverse variance weighted",2,0.12488189027172,0.133526555934245,0.34965492763237,"prot-a-1283","Glutathione S-transferase A1"
"prot-a-1196","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 5 || id:prot-a-1196","Inverse variance weighted",2,-0.0178443324292355,0.0770831118837146,0.8169304966873,"prot-a-1196","Growth/differentiation factor 5"
"prot-a-1386","R12_amyloidosis","R12_E4_AMYLNAS","Endoplasmin || id:prot-a-1386","Inverse variance weighted",2,-0.050399676823317,0.059897570447156,0.400106485343416,"prot-a-1386","Endoplasmin"
"prot-a-1521","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-31 || id:prot-a-1521","Wald ratio",1,-0.0148294406061957,0.135215065745487,0.912668721717789,"prot-a-1521","Interleukin-31"
"prot-a-1118","R12_amyloidosis","R12_E4_AMYLNAS","Filamin-A || id:prot-a-1118","Wald ratio",1,0.00293945776255708,0.343957762557078,0.993181373781323,"prot-a-1118","Filamin-A"
"prot-a-1390","R12_amyloidosis","R12_E4_AMYLNAS","Oxidoreductase HTATIP2 || id:prot-a-1390","Wald ratio",1,-0.0320198359433259,0.111651752423565,0.774278402098707,"prot-a-1390","Oxidoreductase HTATIP2"
"prot-a-1318","R12_amyloidosis","R12_E4_AMYLNAS","Hydroxycarboxylic acid receptor 2 || id:prot-a-1318","Inverse variance weighted",2,0.114937537715104,0.297525627836743,0.699266068846624,"prot-a-1318","Hydroxycarboxylic acid receptor 2"
"prot-a-1457","R12_amyloidosis","R12_E4_AMYLNAS","Immunoglobulin J chain || id:prot-a-1457","Wald ratio",1,0.394216576221016,0.371861371484953,0.289091356793537,"prot-a-1457","Immunoglobulin J chain"
"prot-a-1194","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 11/8 || id:prot-a-1194","MR Egger",4,-4.06512685749925,6.89616670540101,0.615261907808296,"prot-a-1194","Growth/differentiation factor 11/8"
"prot-a-1194","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 11/8 || id:prot-a-1194","Weighted median",4,-0.101410029827169,0.238684209580548,0.67093062147926,"prot-a-1194","Growth/differentiation factor 11/8"
"prot-a-1194","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 11/8 || id:prot-a-1194","Inverse variance weighted",4,-0.0818765289767693,0.197756767188562,0.678854748380852,"prot-a-1194","Growth/differentiation factor 11/8"
"prot-a-1194","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 11/8 || id:prot-a-1194","Simple mode",4,-0.110298057670097,0.390933539083086,0.796180698889513,"prot-a-1194","Growth/differentiation factor 11/8"
"prot-a-1194","R12_amyloidosis","R12_E4_AMYLNAS","Growth/differentiation factor 11/8 || id:prot-a-1194","Weighted mode",4,-0.0850082906335616,0.384927487185189,0.839391769500401,"prot-a-1194","Growth/differentiation factor 11/8"
"prot-a-1174","R12_amyloidosis","R12_E4_AMYLNAS","Galanin-like peptide || id:prot-a-1174","MR Egger",4,0.347775916373651,0.420046535407922,0.494769064025188,"prot-a-1174","Galanin-like peptide"
"prot-a-1174","R12_amyloidosis","R12_E4_AMYLNAS","Galanin-like peptide || id:prot-a-1174","Weighted median",4,0.0236256443472283,0.229765786133156,0.918101941406417,"prot-a-1174","Galanin-like peptide"
"prot-a-1174","R12_amyloidosis","R12_E4_AMYLNAS","Galanin-like peptide || id:prot-a-1174","Inverse variance weighted",4,-0.116537588707918,0.238508630050721,0.625118167495945,"prot-a-1174","Galanin-like peptide"
"prot-a-1174","R12_amyloidosis","R12_E4_AMYLNAS","Galanin-like peptide || id:prot-a-1174","Simple mode",4,0.045697415877599,0.45278038321557,0.925976032614294,"prot-a-1174","Galanin-like peptide"
"prot-a-1174","R12_amyloidosis","R12_E4_AMYLNAS","Galanin-like peptide || id:prot-a-1174","Weighted mode",4,0.0564266713166963,0.42747601498995,0.903340152973698,"prot-a-1174","Galanin-like peptide"
"prot-a-1267","R12_amyloidosis","R12_E4_AMYLNAS","GRAM domain-containing protein 1C || id:prot-a-1267","Inverse variance weighted",2,-0.139966394709827,0.0937161430694763,0.135302628129466,"prot-a-1267","GRAM domain-containing protein 1C"
"prot-a-1400","R12_amyloidosis","R12_E4_AMYLNAS","Intercellular adhesion molecule 4 || id:prot-a-1400","Wald ratio",1,-0.18990783847981,0.352152494061758,0.589695544689262,"prot-a-1400","Intercellular adhesion molecule 4"
"prot-a-1458","R12_amyloidosis","R12_E4_AMYLNAS","Immunoglobulin lambda-like polypeptide 1 || id:prot-a-1458","MR Egger",8,0.597428827382773,0.255614534746984,0.0580638652965736,"prot-a-1458","Immunoglobulin lambda-like polypeptide 1"
"prot-a-1458","R12_amyloidosis","R12_E4_AMYLNAS","Immunoglobulin lambda-like polypeptide 1 || id:prot-a-1458","Weighted median",8,0.141543935740159,0.178117990315507,0.426809040577431,"prot-a-1458","Immunoglobulin lambda-like polypeptide 1"
"prot-a-1458","R12_amyloidosis","R12_E4_AMYLNAS","Immunoglobulin lambda-like polypeptide 1 || id:prot-a-1458","Inverse variance weighted",8,0.161039946622221,0.132584408673335,0.22451027396508,"prot-a-1458","Immunoglobulin lambda-like polypeptide 1"
"prot-a-1458","R12_amyloidosis","R12_E4_AMYLNAS","Immunoglobulin lambda-like polypeptide 1 || id:prot-a-1458","Simple mode",8,0.141957723144287,0.418242900336333,0.744253023436334,"prot-a-1458","Immunoglobulin lambda-like polypeptide 1"
"prot-a-1458","R12_amyloidosis","R12_E4_AMYLNAS","Immunoglobulin lambda-like polypeptide 1 || id:prot-a-1458","Weighted mode",8,0.430985409187109,0.517288591901636,0.43225839571677,"prot-a-1458","Immunoglobulin lambda-like polypeptide 1"
"prot-a-1455","R12_amyloidosis","R12_E4_AMYLNAS","IGF-like family receptor 1 || id:prot-a-1455","Wald ratio",1,0.0119920793492222,0.152306265163408,0.93724212347046,"prot-a-1455","IGF-like family receptor 1"
"prot-a-138","R12_amyloidosis","R12_E4_AMYLNAS","MICOS complex subunit MIC26 || id:prot-a-138","Wald ratio",1,0.468325174825175,0.438241841491841,0.285229434828902,"prot-a-138","MICOS complex subunit MIC26"
"prot-a-1157","R12_amyloidosis","R12_E4_AMYLNAS","Tyrosine-protein kinase Fyn || id:prot-a-1157","Wald ratio",1,0.197815745741587,0.137275238886581,0.149580306485705,"prot-a-1157","Tyrosine-protein kinase Fyn"
"prot-a-1276","R12_amyloidosis","R12_E4_AMYLNAS","Glutamate receptor ionotropic, delta-2 || id:prot-a-1276","MR Egger",4,0.308027002703843,0.616435524254591,0.666850066675823,"prot-a-1276","Glutamate receptor ionotropic, delta-2"
"prot-a-1276","R12_amyloidosis","R12_E4_AMYLNAS","Glutamate receptor ionotropic, delta-2 || id:prot-a-1276","Weighted median",4,0.159211728837897,0.203907593848902,0.434918173632896,"prot-a-1276","Glutamate receptor ionotropic, delta-2"
"prot-a-1276","R12_amyloidosis","R12_E4_AMYLNAS","Glutamate receptor ionotropic, delta-2 || id:prot-a-1276","Inverse variance weighted",4,0.139870072867609,0.18265900039621,0.443828512912537,"prot-a-1276","Glutamate receptor ionotropic, delta-2"
"prot-a-1276","R12_amyloidosis","R12_E4_AMYLNAS","Glutamate receptor ionotropic, delta-2 || id:prot-a-1276","Simple mode",4,0.193978838730625,0.333099018378941,0.60121189851635,"prot-a-1276","Glutamate receptor ionotropic, delta-2"
"prot-a-1276","R12_amyloidosis","R12_E4_AMYLNAS","Glutamate receptor ionotropic, delta-2 || id:prot-a-1276","Weighted mode",4,0.164248564885838,0.411577405052708,0.716550873642458,"prot-a-1276","Glutamate receptor ionotropic, delta-2"
"prot-a-1403","R12_amyloidosis","R12_E4_AMYLNAS","Inducible T-cell costimulator || id:prot-a-1403","MR Egger",3,0.229608705417363,0.373388313607667,0.649014219841965,"prot-a-1403","Inducible T-cell costimulator"
"prot-a-1403","R12_amyloidosis","R12_E4_AMYLNAS","Inducible T-cell costimulator || id:prot-a-1403","Weighted median",3,-0.0138344269642302,0.104177556807213,0.89435423102344,"prot-a-1403","Inducible T-cell costimulator"
"prot-a-1403","R12_amyloidosis","R12_E4_AMYLNAS","Inducible T-cell costimulator || id:prot-a-1403","Inverse variance weighted",3,-0.0195854544466951,0.101530804031185,0.847036032723235,"prot-a-1403","Inducible T-cell costimulator"
"prot-a-1403","R12_amyloidosis","R12_E4_AMYLNAS","Inducible T-cell costimulator || id:prot-a-1403","Simple mode",3,-0.304683327986726,0.220686355746841,0.301443802856597,"prot-a-1403","Inducible T-cell costimulator"
"prot-a-1403","R12_amyloidosis","R12_E4_AMYLNAS","Inducible T-cell costimulator || id:prot-a-1403","Weighted mode",3,0.0427652730318736,0.29638506584359,0.898498800975867,"prot-a-1403","Inducible T-cell costimulator"
"prot-a-112","R12_amyloidosis","R12_E4_AMYLNAS","AP-4 complex subunit mu-1 || id:prot-a-112","MR Egger",6,0.338550093712074,0.668422187113165,0.639154105793283,"prot-a-112","AP-4 complex subunit mu-1"
"prot-a-112","R12_amyloidosis","R12_E4_AMYLNAS","AP-4 complex subunit mu-1 || id:prot-a-112","Weighted median",6,0.192040768392022,0.183688149443048,0.295804997194386,"prot-a-112","AP-4 complex subunit mu-1"
"prot-a-112","R12_amyloidosis","R12_E4_AMYLNAS","AP-4 complex subunit mu-1 || id:prot-a-112","Inverse variance weighted",6,-0.00714097984758871,0.191273601353125,0.970218816293618,"prot-a-112","AP-4 complex subunit mu-1"
"prot-a-112","R12_amyloidosis","R12_E4_AMYLNAS","AP-4 complex subunit mu-1 || id:prot-a-112","Simple mode",6,0.243379786034772,0.249579705889769,0.374267719070173,"prot-a-112","AP-4 complex subunit mu-1"
"prot-a-112","R12_amyloidosis","R12_E4_AMYLNAS","AP-4 complex subunit mu-1 || id:prot-a-112","Weighted mode",6,0.23888186798529,0.246915984633918,0.37774666804712,"prot-a-112","AP-4 complex subunit mu-1"
"prot-a-1525","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-3 || id:prot-a-1525","Wald ratio",1,0.378283836416748,0.530657254138267,0.475932969066535,"prot-a-1525","Interleukin-3"
"prot-a-1285","R12_amyloidosis","R12_E4_AMYLNAS","Glutathione S-transferase A4 || id:prot-a-1285","Inverse variance weighted",2,0.0314163575507268,0.20791597706862,0.879895871047992,"prot-a-1285","Glutathione S-transferase A4"
"prot-a-1340","R12_amyloidosis","R12_E4_AMYLNAS","Homeodomain-interacting protein kinase 3 || id:prot-a-1340","Wald ratio",1,0.0864002517306482,0.396295783511642,0.827413833207824,"prot-a-1340","Homeodomain-interacting protein kinase 3"
"prot-a-1247","R12_amyloidosis","R12_E4_AMYLNAS","Glypican-5 || id:prot-a-1247","Inverse variance weighted",2,-0.0614538754471764,0.117351497750613,0.600505615321214,"prot-a-1247","Glypican-5"
"prot-a-1152","R12_amyloidosis","R12_E4_AMYLNAS","Galactoside 3(4)-L-fucosyltransferase || id:prot-a-1152","Wald ratio",1,0.0199104337631887,0.0749474794841735,0.790502239842936,"prot-a-1152","Galactoside 3(4)-L-fucosyltransferase"
"prot-a-1507","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-22 || id:prot-a-1507","Wald ratio",1,-0.334146557600545,0.425344239945467,0.432107206604577,"prot-a-1507","Interleukin-22"
"prot-a-1370","R12_amyloidosis","R12_E4_AMYLNAS","15-hydroxyprostaglandin dehydrogenase [NAD(+)] || id:prot-a-1370","Inverse variance weighted",2,-0.227777652290436,0.386140795914991,0.555269506787154,"prot-a-1370","15-hydroxyprostaglandin dehydrogenase [NAD(+)]"
"prot-a-131","R12_amyloidosis","R12_E4_AMYLNAS","Apolipoprotein E (isoform E3) || id:prot-a-131","Wald ratio",1,-0.250658168213939,0.17814050159346,0.159403283065199,"prot-a-131","Apolipoprotein E (isoform E3)"
"prot-a-1199","R12_amyloidosis","R12_E4_AMYLNAS","GTP-binding protein GEM || id:prot-a-1199","MR Egger",3,-0.249814690469684,0.198511427272323,0.427465259024048,"prot-a-1199","GTP-binding protein GEM"
"prot-a-1199","R12_amyloidosis","R12_E4_AMYLNAS","GTP-binding protein GEM || id:prot-a-1199","Weighted median",3,0.000636446758901656,0.0666820479596356,0.992384707004448,"prot-a-1199","GTP-binding protein GEM"
"prot-a-1199","R12_amyloidosis","R12_E4_AMYLNAS","GTP-binding protein GEM || id:prot-a-1199","Inverse variance weighted",3,0.0106429211546992,0.0672465707703545,0.874246315193478,"prot-a-1199","GTP-binding protein GEM"
"prot-a-1199","R12_amyloidosis","R12_E4_AMYLNAS","GTP-binding protein GEM || id:prot-a-1199","Simple mode",3,0.0712248416248616,0.184943408423693,0.737249441454123,"prot-a-1199","GTP-binding protein GEM"
"prot-a-1199","R12_amyloidosis","R12_E4_AMYLNAS","GTP-binding protein GEM || id:prot-a-1199","Weighted mode",3,-0.00285003837229002,0.297639565888369,0.99322927628868,"prot-a-1199","GTP-binding protein GEM"
"prot-a-14","R12_amyloidosis","R12_E4_AMYLNAS","Acyl-CoA-binding domain-containing protein 6 || id:prot-a-14","Wald ratio",1,-0.316739780658026,0.191249501495513,0.0976894146696292,"prot-a-14","Acyl-CoA-binding domain-containing protein 6"
"prot-a-1180","R12_amyloidosis","R12_E4_AMYLNAS","Grancalcin || id:prot-a-1180","Wald ratio",1,-0.15263390990306,0.142970347842615,0.285704876968516,"prot-a-1180","Grancalcin"
"prot-a-1411","R12_amyloidosis","R12_E4_AMYLNAS","Alpha-L-iduronidase || id:prot-a-1411","Inverse variance weighted",2,-0.0370343838296674,0.108375021961015,0.732558346184603,"prot-a-1411","Alpha-L-iduronidase"
"prot-a-1230","R12_amyloidosis","R12_E4_AMYLNAS","Glucosamine-6-phosphate isomerase 1 || id:prot-a-1230","Wald ratio",1,-0.477908988341482,0.288564497931553,0.0976894146696292,"prot-a-1230","Glucosamine-6-phosphate isomerase 1"
"prot-a-1539","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-6 || id:prot-a-1539","Inverse variance weighted",2,0.572003061266599,0.472753770357928,0.226302432910631,"prot-a-1539","Interleukin-6"
"prot-a-1449","R12_amyloidosis","R12_E4_AMYLNAS","Insulin-like growth factor-binding protein 3 || id:prot-a-1449","Wald ratio",1,0.132115403233614,0.174345047923323,0.448581966466147,"prot-a-1449","Insulin-like growth factor-binding protein 3"
"prot-a-1163","R12_amyloidosis","R12_E4_AMYLNAS","Gamma-aminobutyric acid type B receptor subunit 2 || id:prot-a-1163","Wald ratio",1,0.355061690314621,0.385305367057372,0.356785656323075,"prot-a-1163","Gamma-aminobutyric acid type B receptor subunit 2"
"prot-a-1140","R12_amyloidosis","R12_E4_AMYLNAS","Secreted frizzled-related protein 3 || id:prot-a-1140","Inverse variance weighted",2,0.161996669648549,0.197311949545731,0.411635993873305,"prot-a-1140","Secreted frizzled-related protein 3"
"prot-a-1492","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-18 receptor 1 || id:prot-a-1492","Inverse variance weighted",2,0.0869974306868852,0.126600040933718,0.491967242751452,"prot-a-1492","Interleukin-18 receptor 1"
"prot-a-1282","R12_amyloidosis","R12_E4_AMYLNAS","GSK3-beta interaction protein || id:prot-a-1282","Wald ratio",1,0.205308079597219,0.415746823303764,0.621426540085595,"prot-a-1282","GSK3-beta interaction protein"
"prot-a-1327","R12_amyloidosis","R12_E4_AMYLNAS","HEPACAM family member 2 || id:prot-a-1327","Inverse variance weighted",2,-0.0404262862530457,0.269449842553537,0.880738819712015,"prot-a-1327","HEPACAM family member 2"
"prot-a-1478","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-15 receptor subunit alpha || id:prot-a-1478","Wald ratio",1,-0.233141848976711,0.229763585038814,0.310247320001719,"prot-a-1478","Interleukin-15 receptor subunit alpha"
"prot-a-1326","R12_amyloidosis","R12_E4_AMYLNAS","HEPACAM family member 2 || id:prot-a-1326","Wald ratio",1,-0.042381974522293,0.38643949044586,0.912668721717789,"prot-a-1326","HEPACAM family member 2"
"prot-a-127","R12_amyloidosis","R12_E4_AMYLNAS","Apolipoprotein B || id:prot-a-127","Wald ratio",1,-0.424150058616647,0.301439624853458,0.159403283065199,"prot-a-127","Apolipoprotein B"
"prot-a-1502","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-1 receptor-like 1 || id:prot-a-1502","MR Egger",4,-0.0524789471255883,0.208952478668718,0.825144296030059,"prot-a-1502","Interleukin-1 receptor-like 1"
"prot-a-1502","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-1 receptor-like 1 || id:prot-a-1502","Weighted median",4,0.0266853894309544,0.0681268165549289,0.695278638451987,"prot-a-1502","Interleukin-1 receptor-like 1"
"prot-a-1502","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-1 receptor-like 1 || id:prot-a-1502","Inverse variance weighted",4,0.0433870762537706,0.104887184736318,0.679127011990498,"prot-a-1502","Interleukin-1 receptor-like 1"
"prot-a-1502","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-1 receptor-like 1 || id:prot-a-1502","Simple mode",4,0.563881225755386,0.559288260880719,0.387620441808702,"prot-a-1502","Interleukin-1 receptor-like 1"
"prot-a-1502","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-1 receptor-like 1 || id:prot-a-1502","Weighted mode",4,-0.00151450184771356,0.662082136387237,0.998318461081076,"prot-a-1502","Interleukin-1 receptor-like 1"
"prot-a-1243","R12_amyloidosis","R12_E4_AMYLNAS","Platelet glycoprotein V || id:prot-a-1243","Wald ratio",1,0.293087866108787,0.381102510460251,0.441862101619129,"prot-a-1243","Platelet glycoprotein V"
"prot-a-1487","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-17 receptor B || id:prot-a-1487","Inverse variance weighted",2,-0.00920220989891154,0.149902506531688,0.951050236426105,"prot-a-1487","Interleukin-17 receptor B"
"prot-a-1387","R12_amyloidosis","R12_E4_AMYLNAS","Heat shock 70 kDa protein 1-like || id:prot-a-1387","Inverse variance weighted",2,-0.0287673114626795,0.154111827252848,0.85192316112394,"prot-a-1387","Heat shock 70 kDa protein 1-like"
"prot-a-143","R12_amyloidosis","R12_E4_AMYLNAS","ADP-ribosylation factor 6 || id:prot-a-143","Inverse variance weighted",2,-0.11635198118408,0.25101403084552,0.642986093763744,"prot-a-143","ADP-ribosylation factor 6"
"prot-a-1363","R12_amyloidosis","R12_E4_AMYLNAS","Heterogeneous nuclear ribonucleoprotein A/B || id:prot-a-1363","Wald ratio",1,-0.224317740511915,0.135444483671668,0.0976894146696292,"prot-a-1363","Heterogeneous nuclear ribonucleoprotein A/B"
"prot-a-1150","R12_amyloidosis","R12_E4_AMYLNAS","Furin || id:prot-a-1150","Inverse variance weighted",2,0.389777983149156,0.185375587877237,0.0354973180276536,"prot-a-1150","Furin"
"prot-a-136","R12_amyloidosis","R12_E4_AMYLNAS","Apolipoprotein M || id:prot-a-136","Inverse variance weighted",2,-0.199245318648974,0.439544534575498,0.650333091344535,"prot-a-136","Apolipoprotein M"
"prot-a-1515","R12_amyloidosis","R12_E4_AMYLNAS","Interleukin-25 || id:prot-a-1515","Wald ratio",1,-0.119746064673581,0.0892832214765101,0.179857678496339,"prot-a-1515","Interleukin-25"
"prot-a-1391","R12_amyloidosis","R12_E4_AMYLNAS","Histatin-1 || id:prot-a-1391","Wald ratio",1,-0.357540077390824,0.203262852404643,0.078576906906626,"prot-a-1391","Histatin-1"
"prot-a-1275","R12_amyloidosis","R12_E4_AMYLNAS","Glutamate receptor 4 || id:prot-a-1275","Wald ratio",1,-0.00987093327518535,0.172444177932839,0.954352959324903,"prot-a-1275","Glutamate receptor 4"
"prot-a-1270","R12_amyloidosis","R12_E4_AMYLNAS","Growth factor receptor-bound protein 14 || id:prot-a-1270","Wald ratio",1,-0.0288175400606323,0.262758770030316,0.912668721717789,"prot-a-1270","Growth factor receptor-bound protein 14"
"prot-a-1381","R12_amyloidosis","R12_E4_AMYLNAS","17-beta-hydroxysteroid dehydrogenase 14 || id:prot-a-1381","Wald ratio",1,-0.0874320666319625,0.412207183758459,0.832023487757895,"prot-a-1381","17-beta-hydroxysteroid dehydrogenase 14"
"prot-a-153","R12_amyloidosis","R12_E4_AMYLNAS","Rho GDP-dissociation inhibitor 2 || id:prot-a-153","Wald ratio",1,-0.125332515337423,0.115345552147239,0.277221144299407,"prot-a-153","Rho GDP-dissociation inhibitor 2"
"prot-a-1245","R12_amyloidosis","R12_E4_AMYLNAS","Glypican-1 || id:prot-a-1245","Inverse variance weighted",2,-0.32649694202905,0.18469404129494,0.0770990391881,"prot-a-1245","Glypican-1"
"prot-a-1362","R12_amyloidosis","R12_E4_AMYLNAS","Heterogeneous nuclear ribonucleoprotein A/B || id:prot-a-1362","Wald ratio",1,-0.128708143014648,0.118452197196409,0.277221144299407,"prot-a-1362","Heterogeneous nuclear ribonucleoprotein A/B"
"prot-a-1365","R12_amyloidosis","R12_E4_AMYLNAS","Heterogeneous nuclear ribonucleoprotein D-like || id:prot-a-1365","Wald ratio",1,-0.158847035233457,0.109341162990547,0.146288960490639,"prot-a-1365","Heterogeneous nuclear ribonucleoprotein D-like"
"prot-a-1231","R12_amyloidosis","R12_E4_AMYLNAS","Glucosamine 6-phosphate N-acetyltransferase || id:prot-a-1231","Inverse variance weighted",2,-0.286043482519968,0.179582555787474,0.111199582434508,"prot-a-1231","Glucosamine 6-phosphate N-acetyltransferase"
"prot-a-137","R12_amyloidosis","R12_E4_AMYLNAS","Apolipoprotein M || id:prot-a-137","Wald ratio",1,-1.34021847285313,0.771168072680078,0.0822271835152472,"prot-a-137","Apolipoprotein M"
"prot-a-117","R12_amyloidosis","R12_E4_AMYLNAS","Amyloid beta A4 precursor protein-binding family B member 2 || id:prot-a-117","Wald ratio",1,0.0539718105201976,0.227890148212729,0.812786679492102,"prot-a-117","Amyloid beta A4 precursor protein-binding family B member 2"
"prot-a-1097","R12_amyloidosis","R12_E4_AMYLNAS","Fibroblast growth factor 7 || id:prot-a-1097","MR Egger",3,-0.51693899660404,0.874705994129946,0.660194523521656,"prot-a-1097","Fibroblast growth factor 7"
"prot-a-1097","R12_amyloidosis","R12_E4_AMYLNAS","Fibroblast growth factor 7 || id:prot-a-1097","Weighted median",3,-0.217508888212707,0.276113146448261,0.430841348566786,"prot-a-1097","Fibroblast growth factor 7"
"prot-a-1097","R12_amyloidosis","R12_E4_AMYLNAS","Fibroblast growth factor 7 || id:prot-a-1097","Inverse variance weighted",3,-0.0587612740304284,0.231748278985699,0.799838234702264,"prot-a-1097","Fibroblast growth factor 7"
"prot-a-1097","R12_amyloidosis","R12_E4_AMYLNAS","Fibroblast growth factor 7 || id:prot-a-1097","Simple mode",3,-0.333007337315537,0.368245941666308,0.461280133538239,"prot-a-1097","Fibroblast growth factor 7"
"prot-a-1097","R12_amyloidosis","R12_E4_AMYLNAS","Fibroblast growth factor 7 || id:prot-a-1097","Weighted mode",3,-0.334488397263093,0.403594304884454,0.49439306796339,"prot-a-1097","Fibroblast growth factor 7"
"prot-a-1240","R12_amyloidosis","R12_E4_AMYLNAS","Golgi SNAP receptor complex member 1 || id:prot-a-1240","Wald ratio",1,-0.0256020392458638,0.233439784532512,0.912668721717789,"prot-a-1240","Golgi SNAP receptor complex member 1"
"prot-a-128","R12_amyloidosis","R12_E4_AMYLNAS","DNA dC->dU-editing enzyme APOBEC-3G || id:prot-a-128","Wald ratio",1,-0.629089108910891,0.37984801980198,0.0976894146696292,"prot-a-128","DNA dC->dU-editing enzyme APOBEC-3G"
"prot-a-1351","R12_amyloidosis","R12_E4_AMYLNAS","High mobility group protein B1 || id:prot-a-1351","Wald ratio",1,-0.120686456948752,0.111069709053316,0.277221144299407,"prot-a-1351","High mobility group protein B1"
